0.296828811,1.005605987,0.249527625,1.192831329,0.364284371,0.10533194
0.296809681,1.004663887,0.249535133,1.199054115,0.39794261,0.105003343
0.296809681,1.004663887,0.249535133,1.199054115,0.39794261,0.105003343
0.296787834,1.004074887,0.249781569,1.189408001,0.429879797,0.104991072
0.296787834,1.004074887,0.249781569,1.189408001,0.429879797,0.104991072
0.296762847,1.003838519,0.249838509,1.17154776,0.449888983,0.104991072
0.296762847,1.003838519,0.249838509,1.17154776,0.449888983,0.104991072
0.296738124,1.003687294,0.249476136,1.194846714,0.46540149,0.104991072
0.296738124,1.003687294,0.249476136,1.194846714,0.46540149,0.104991072
0.296734397,1.003504542,0.253339913,1.168946299,0.475979509,0.104920522
0.296734397,1.003504542,0.253339913,1.168946299,0.475979509,0.104920522
0.296705073,1.00365842,0.242278133,0.983567138,0.48311723,0.104920522
0.296705073,1.00365842,0.242278133,0.983567138,0.48311723,0.104920522
0.296677359,1.003973179,0.25112956,0.708138463,0.489159883,0.104798631
0.296677359,1.003973179,0.25112956,0.708138463,0.489159883,0.104798631
0.296628026,1.00412553,0.252854418,0.472929581,0.491886022,0.104798631
0.296628026,1.00412553,0.252854418,0.472929581,0.491886022,0.104798631
0.296479244,1.004132021,0.253200431,0.326707241,0.495497827,0.104798631
0.296479244,1.004132021,0.253200431,0.326707241,0.495497827,0.104798631
0.296084457,1.004427273,0.242080712,0.229719014,0.495714874,0.104798631
0.296084457,1.004427273,0.242080712,0.229719014,0.495714874,0.104798631
0.294940503,1.199296515,0.245560801,0.175710222,0.49596194,0.104798631
0.294940503,1.199296515,0.245560801,0.175710222,0.49596194,0.104798631
0.291595046,1.005074606,0.233429136,0.141526301,0.497024787,0.104798631
0.291595046,1.005074606,0.233429136,0.141526301,0.497024787,0.104798631
0.281385994,1.00543183,0.245815319,0.119992649,0.498003277,0.104798631
0.281385994,1.00543183,0.245815319,0.119992649,0.498003277,0.104798631
0.248486827,1.005767657,0.196107375,0.107931079,0.498439873,0.104798631
0.248486827,1.005767657,0.196107375,0.107931079,0.498439873,0.104798631
-0.197447018,0.163891166,-0.129780289,0.105131464,0.499647872,0.104798631
-0.197447018,0.163891166,-0.129780289,0.105131464,0.499647872,0.104798631
